address,amount
0xdbbcaf9ae3a6a4aee1ffbcc10cacb29029f6857f,8000000000000000000000
0xddc3bb1c4c22369c6dfc2d8c3f38e37dea793e5f,8000000000000000000000
0xf50ab0ea1a41fd1d077b4c6bb8332e1605301dcd,8000000000000000000000
0xf58c0cb4ab4b0d32c98f393d4c1c373adbfd977c,8000000000000000000000
0xf9ae91bd9d91ca7a594be9db27224ed9f9b16eec,8000000000000000000000
0x38ba1cd39ef4b43f04b2771295e699a207ff6efd,7999943896000000000000
0xcc8d14367780059d53e819f3a6ab36c2922f0e11,7976679800000000000000
0x86231641d52d2ff4b1f69e8c7377964ce049b09e,7952469408000000000000
0x234b5665a444969a2a5aeb01f0ccfea3920e8d09,7728000000000000000000
0xafc5822ff925dbbcd20588bc3e079688c3a5b45e,7604698232000000000000
0xd56acd0206dc669329ebb2c34d925413fb59006d,7580784000000000000000
0xd3dd0b3fe81624c844c92682efbd8de6d9c8f9e7,7566640000000000000000
0x65db180baa0d9f74fedeb2b2a6b3a7ee63373d2d,7520000000000000000000
0xf8bbc18222cbe8bf6cba5c8b7fb5c9f6e94c8d9d,7414743576000000000000
0x748e9f2d46ebfba92e832fb744f2eca9f40640cf,7058800000000000000000
0x62Fc7453108C8ABd5F20F94F12E56b7225A63539,6800000000000000000000
0xf2e1939b5af2532404753b01ecaf0eafe72e789a,6598728248000000000000
0xc4d603c9fb903949bf6d0af97da4f97be6ab3d05,6404000000000000000000
0xf1aa0c8f5d1623b57e6bac4f1a089879f044f3f5,6400000000000000000000
0xf21b5a686e534526260937fc6d9de46c439d7ffc,6394531928000000000000
0xd2464571d571a0f4c9a586282fd989339f17f72c,6368000000000000000000
0xeb2bf9332ecd3b19a6f34e6f67d8d8bd67090de1,6355773056000000000000
0x7375782f1a0e39e83551f0509067b7e8e86d5131,6299799980000000000000
0xccb3efa275e1c0659942a9163853be401691ea3e,6106485720000000000000
0x74ec20ec8f2cba55b43c6deede70dac7df99f365,6103688000000000000000
0x9e04bbb36e032cf2f1951e1855f4189ad02b308c,6040000000000000000000
0x4f11432c14f2e8fc3f03f41d30f30e56a5cc9c15,6012000000000000000000
0xdd6945df29f17849ff3abf32e8268c036198af4f,6011005624000000000000
0xce9807daea82b42cffd9b6316995ec87a34e4ff0,6004400000000000000000
0x0dea70d60e4826acabdf7610ef875a236794722c,6004000000000000000000
0x05602c51c56c7da39a3ac736f7c7a939ea3b5c3f,6000000000000000000000
0x763dafb3f7116e2af157220931fca39a2d40987e,6000000000000000000000
0x9b3d61d815c8f10af87b238e91ea181e7cbd0254,6000000000000000000000
0x9ed225b26e9abd57c8be30586cc000206e87867a,6000000000000000000000
0xb58d73a172986281444fd74f486507ef67d75762,6000000000000000000000
0xd2ae0f52216b16c50c6c0398f73fb27709fe8653,6000000000000000000000
0xd4147209d67ca0c242942067a145c03fcd930426,6000000000000000000000
0xd66a15eec7f404141477f4e384b2a2d7bb0bae66,6000000000000000000000
0xe7c20ff3f1165741dad9e8f692b3f8a63dbf1c63,6000000000000000000000
0x187961b86b6cbddaa42f4439f7d6904125b17ebd,5999700016000000000000
0x666267416cbc11d2ac504cb43777cd2cbdecf5d6,5981028280000000000000
0xd45a0d8d0dfc234d4074667824509dea879a9914,5968000000000000000000
0x2518a4844f2cc7e59271b74582a3e551e2c5a62c,5956800000000000000000
0xed24d48fbbaf22c9948665f168ed4d4b173bd6a4,5919527032000000000000
0x9daef103041603df43b1ec7363c12a803ee6dea9,5845147360000000000000
0x5eb948500f6ab9cb02b7874047eb3e6fba531d8e,5771905720000000000000
0x204bee2d8dd979ed6b67779dc02fd52a91eab2af,5633168200000000000000
0x80030f4bb4333ec8d43a4e44dfe0de541fc1479b,5600000000000000000000
0x983a68e46e9862c57e33314212e3fe7425938a43,5600000000000000000000
0x9e30a88e9ba333e0d697b58d20780df2008f2af8,5600000000000000000000
0x7ac7dae4a04e2d24d1cba968f9ce64c410977169,5369520784000000000000
0x2f29a2b247843ba0dcfcb824b3456d06c9c9d425,5360000000000000000000
0xc51b4813fa568f6e8aa8cae2fd0321d4049ff07c,5360000000000000000000
0x58071fd418d7c453cdc959ffa5a9cbf8eb0f8d29,5320000000000000000000
0x13d8a7910cd1824ecba92c8fee9135088ad7a048,5287366160000000000000
0x8c1968774e95789cc49b2b5ad433844a83b3abe2,5222843928000000000000
0x5d12ea48b101fea5a534c0443f9271bcd6fc835c,5200000000000000000000
0x75bb2cb43b95d502bbd6351ffcbd47b09f9c3ad1,5200000000000000000000
0x19abce546d6174a4c6e471362f3518722580eb7b,5164352000000000000000
0x3cb238552ad833f9a21a621d91cb22a9e925cfcd,5040000000000000000000
0x97636054e51a429364673d781bf7c76c62e0d2bb,5020000000000000000000
0xb2311807aea9d7241469da239c1a2571648768f8,5008000000000000000000
0x357994ac5bb92049e0815a6974d416b8724042bd,5006920000000000000000
0x73760b2555acfb70240553bedd65c279258e55ee,5000000000000000000000
0x98c2940b6e41d6c35eaa22f8f95000cf1b1c3801,5000000000000000000000
0xa5006b274d7cd016101fa0a0605d81a19a2d783e,4948906368000000000000
0x60f51a88f92758b1c788a70a106420d048867758,4920000000000000000000
0x120c2f2939f27b7d425ea727481d65720085140e,4828000000000000000000
0x58bd30d04f77978dca52775dfa58d86355e8ae66,4800000000000000000000
0x940184157d9c6c91fd9d0003b673b04dd1e1d816,4800000000000000000000
0x2c4452c141a3304e9f159e9839e9a2bcd7d46bf3,4768002300000000000000
0x0b509580f6923c7411ee952c1826a5fbaae03989,4706800000000000000000
0x27977eb093c6136eafd8cc47ac1a5f66b70566ae,4600000000000000000000
0x82cbbe22db161a86b3a166ebaba13083b632371b,4600000000000000000000
0x29f14df4a087b52562a170c1809b9b37b1d240a4,4568000000000000000000
0x89a1081d0af58d1f81411e0d42bbeb09697c557f,4552109140000000000000
0xfd3b4a6c5d2a9cfcbac5bb1b0cee1521954aafe0,4435253376000000000000
0xd2c4edd57053519239fcbfc5315b9cd573df8d2c,4383668560000000000000
0xc1f9af7ce1b5baf45e38b9e70badf4f6dc6e012f,4360000000000000000000
0x85307f2ec21cf969413c6a3b04d8abd4018da2df,4336400000000000000000
0x5d6c3004a48c8da29dc804220dec53a7ff74718d,4200000000000000000000
0xea756c7b62e2bf6fc332ec9607486f96f120af1d,4120000000000000000000
0xb22a005bdb6b7bb754f1f34cc6f520fe8bf17e87,4088060000000000000000
0x27b07c75534ff91d8205ac3e856ca0f6f62be822,4076120000000000000000
0x5996e7d94593e967dce6bfb2b1cb4a88aba7c90d,4040000000000000000000
0xa43b72d83a093df61033d010c515f9cc723179a8,4040000000000000000000
0xef9e3dd57cd9ad0d657dc0efefebe56866694e0a,4040000000000000000000
0x6ae7622ac570fc8860b921769195a68fb5747f83,4019154600000000000000
0xa2c5cf770cb26dbc09985b88134c08a9884106d4,4016040000000000000000
0x399bc2ad19c6cb3cd5937c7cda39c20ef0ddf710,4007600000000000000000
0x3a631b481a1b225e32d20c28bb531587e9f32da0,4002500876000000000000
0x9b70fdcd79639f7ccd2d586d5880f5571a9786dc,4001759040000000000000
0x09a9a316c460f8927981999a802eadfb17755347,4000000000000000000000
0x10c40794e7fbe4167d24b687a60b229180080630,4000000000000000000000
0x1419321ee44a5629e6e863f03d7bb1efc465e3c7,4000000000000000000000
0x151a081db7ecd9357bb6bd4108343122bfb5d701,4000000000000000000000
0x18a04298fe17f0dc8590184793bebb42fb36234b,4000000000000000000000
0x1ad21cb307a8ec2665eecb50823ea6915c3aad4c,4000000000000000000000
0x1c4f32f11b166d6425fbdc5684bc2428d72daeab,4000000000000000000000
0x2d2e30ad1501fd156eb617fdf788173dce61f61f,4000000000000000000000
0x38255dde3603d6beff62cdf8112d72544db86d3a,4000000000000000000000
0x3b58b6dfa21f53d178aa518052119f4e9ea8c394,4000000000000000000000
0x4712ec1cd1b7bcbf5963a36447d962f9dd372be3,4000000000000000000000
0x4a13f3a836a5df4b5b07196c029d31928e59e4f4,4000000000000000000000
0x58fd1575fcd863c5398d04c7c0ad4f2943eb9437,4000000000000000000000
0x5ebf7d16e91231d0386df5064529258043db0b2c,4000000000000000000000
0x64f4033082db52f36f70dafb0babc99e9b3f2d7a,4000000000000000000000
0x69502b03a54c1bc8bdb4284fd8d1145a972c26a2,4000000000000000000000
0x6d77d3359dbec8e9d6c58696931d998455a8f491,4000000000000000000000
0x7d4ebb1e1d436d73449bb9bd850c6a4b614521f0,4000000000000000000000
0x7daa6149874dcbfe3f12b9be1cd73631c798e15e,4000000000000000000000
0x7f524d3ccecbe4c29d46d51d9fb75ce61065a570,4000000000000000000000
0x807671223c2059c8e8810200adfe52de5b31615f,4000000000000000000000
0x875a643df24e211c88b7f97c8872a769e571a268,4000000000000000000000
0x8821a3f3fce1424dcc872ce204e7baf25be11fa1,4000000000000000000000
0x8e7f395001bdae8eab814f5514b1a811fdd28fa7,4000000000000000000000
0x99cfc00314bba9a9775457dd25b0c5fc3c0d568f,4000000000000000000000
0x9c2b83e1904cf88e057ffba6a6f6d52910e1f40d,4000000000000000000000
0xa94f1289c711f5c78c8c29529a51167b5cb78048,4000000000000000000000
0xad502cb759e9b3d329541c18ef3c2373806548bb,4000000000000000000000
0xb551200bcae8c8626adfa65864ad5b4b025a100a,4000000000000000000000
0xbc25aa00660cade927c5f6d877ad0dfa1374fd71,4000000000000000000000
0xbd8860083607e4e101060215047f17c4f91414b6,4000000000000000000000
0xc4cb6834376dc012cb7c355f5072a024e31067a4,4000000000000000000000
0xd1750e122922457d2527c9d75c8e83ec093ca8fa,4000000000000000000000
0xd2e94819e7135dff489b23a4db5f8d3db55ae8af,4000000000000000000000
0xda12c4597f2639dbe7fa4e100a960cfefb54d764,4000000000000000000000
0xda173cfbda96d7238dac200ef563c9a9678fb429,4000000000000000000000
0xdb46fcecccb1f22dc1a0475b26bed29c8d08832a,4000000000000000000000
0xdfd25005207c164738a344ab87ca179a78ef24cd,4000000000000000000000
0xe1cbe067aa3279fe8db4c3eba29774c02127786b,4000000000000000000000
0xe39a7c5ef8ad8d0eace744839188b696625877e8,4000000000000000000000
0xe63f926d6959fa5f55e7a9b2cc8b9b5036f19360,4000000000000000000000
0xe7fd56384474434461898e50b3023ef21bbd013a,4000000000000000000000
0xec1a26a0b58be9b9be3580c6f680b32b81488be0,4000000000000000000000
0xec5fbd5e752a9ef5510b7aac8cf7d4067f4895ea,4000000000000000000000
0xef82d88172bc350236b8dc6f89ae316b7d410707,4000000000000000000000
0xf06b40ffc8469f1dac63b9671412b093fafb1197,4000000000000000000000
0xf267d8ffe0b5f93fb784dba21798411153f1c1f2,4000000000000000000000
0xf376e44fbb09cd6c11dd8031c9a3132796fada45,4000000000000000000000
0xf381a07789037f6fd7f1f2bedcae927cf9e86229,4000000000000000000000
0xfa29375c7c54333d28306ad38800af0da0010aa4,4000000000000000000000
0x82ae868995c9936a5f3b0384f2e94eb88df629b2,3991055709200000000000
0xcc8a6f5841224a50f1c356b4885b50538f529c02,3950080000000000000000
0x761425c3f572a234e665de37f306dbd011cb2f82,3923972968000000000000
0x667e61160a33005305ba433f982ebd1e77d8c203,3920000000000000000000
0x2c1a0568332759f14a073e4c83aae735b8b98dac,3886400000000000000000
0x5b0c58c60b6947f6be17f1f8d849ff1b1ab8ee1e,3857425840000000000000
0xff702aab2ea328af826e0ed8422f87b8ab71e48e,3600000000000000000000
0xa60387a3470b4748a2ad6294d402041b5023cba1,3571462070800000000000
0xac2b448118eaf985522dce91618621374f709c3e,3568000000000000000000
0x1cfee2b7429c12aa195761f90ea907908cbcacc5,3400000000000000000000
0x25803372581c9540e12b61702359c94303ebcd24,3313885792000000000000
0xa239fb0df8297d8f86efdc14d51396b5d9701f52,3305362320000000000000
0x7879f640205a0c3f8f3767213c84c82cad646c94,3240000000000000000000
0xc5a73560f6a9b01fc0844f520f8409826d177c9e,3236107200000000000000
0x8ef86081d2e0b9a4d9fc9aca9a9cca54a6b45b5f,3222027574000000000000
0x386c73fd6e8966c3600629685d1031dec6d8439f,3200000000000000000000
0x491160b5701ff4639ac127aa446c59d330cef25a,3200000000000000000000
0xc3f58c6a377ef9ae39a11b85843083b1de26be82,3200000000000000000000
0x7738b2a5cd2bc2f64a073c1e00a8285af06b2b50,3148328283200000000000
0x99117dac4e68f30159c548250416c0f8fe805654,3000000000000000000000
0xc4cfe7d70f957d9296ab7ca8039b7f970a2fc18f,2953200000000000000000
0x1d35f5a39370649fd6a4252655982e98b72d8e22,2841478369600000000000
0x7dd4669391e623c2169fb013a659d61c61318b8c,2807600000000000000000
0x2780d0e590a832a38e1b8dae973c9464342c19d8,2800000000000000000000
0x2bd013cb28f1bef982a6030343ec0ccc3db9f14d,2800000000000000000000
0x7a4ca28d05ef43ce8d33e94883d72a039cd812f5,2510930168000000000000
0xe517a5c0293f48badd00dacce6bbbc63ed1276d7,2480569721600000000000
0x73cf950defb7a423e7f824e9530922cfd38effbc,2453891713600000000000
0x23beb8689e4170e5b79561f3acedbc5f1a385359,2400000000000000000000
0x4ff1ef1f4c6cc77af3c1b2401151ef160f2afde9,2400000000000000000000
0x8d715df579b9baa0131298794ceae27d7a851a05,2400000000000000000000
0x98e9820e5b08af15a781be453318f2ce35cd5f82,2400000000000000000000
0xaacec09cd8a65a83b9a7730c7464551549b85b1c,2400000000000000000000
0x2bfd62918e8972aee0cfa7cc5f92bb65a7917a75,2285680000000000000000
0xb3674f7c5714d1a0c22c9512521fb4813268236d,2284116000000000000000
0x20f3b67ee596e3af2d68d0209ca7259cae30ac7c,2280000000000000000000
0x81fbcd7ecc2e7d0694be2a378b9faa3a64ba972c,2255597491600000000000
0x35cc6bdd3d2922a90564080e1f100eab4aa70ac2,2240000000000000000000
0x29bf4d15a0b2d811bc843678349b56e582a9babf,2200000000000000000000
0x30f052918ab31f573bec481d8964ff97058f22be,2200000000000000000000
0x86fd9fd8236f6a0310fe12a25716d2a2a94f4902,2200000000000000000000
0xc0029e5fb349683d9e1493f9e05486f7feb680b1,2200000000000000000000
0xda4f26d314a7d98bb25fb18557edbe11da5c5066,2200000000000000000000
0x5351484ad5b2569116cf94fa1ed5e477934999c5,2166720000000000000000
0x0a2ee96d6ec793f0cc71129c794d187f2b376307,2160000000000000000000
0xe9589cb096fd401addeaf99415144c13005e2b71,2160000000000000000000
0x4d43d8f5725d98a93dfea20b2f286638883ced2a,2131323582000000000000
0x9471f72a81a0eb3c25a5320bce77c7c60878703c,2120000000000000000000
0x309058d4d623b1458a348871169b41bb911726f5,2087764000000000000000
0x5d57777ef18032572d8784c47f58d0346f983906,2080000000000000000000
0x2ad630cad1c1729bd98c55200dbe6498d2edee8d,2056000000000000000000
0x442a8d4019f902a140ac148d0a3318b2ace91be1,2049060502800000000000
0x95d120272edcbe966da079d7f71d5ab4cf587980,2044000000000000000000
0x00d60a97b47d61be53cb4204b75471e33ca6ba22,2040000000000000000000
0x2182Aad79C25428fe38DFBEc9B8Eb3Df99843877,2040000000000000000000
0x2ce2e31ac03b34dfacae0116cd8b9ce0e31ac043,2040000000000000000000
0x4069d9ac510c321460fb5ec12ea478dadc5cd0d6,2040000000000000000000
0x44281d085234b65abb4a1a840f5e136533c6fe25,2040000000000000000000
0x8bebf4708cd97aef0cf8f3d73525ed0717d7e3ae,2040000000000000000000
0xdea48d3466d63445421a879ec43940422fa798b5,2040000000000000000000
0xf84d22c34c122040687591d301cb81f316a8db6e,2040000000000000000000
0x119a843ec832d8145fd1d85b37a1219d010716ad,2032412708000000000000
0x8f05b731a45ecb2b272fb836fd4e279f6f9d3a32,2019890910800000000000
0x70dd746345d94cb9ffc16fcab3b5ae6ee1bca010,2006351414400000000000
0x9a03e501dc68dc0313763828406998643715d9a3,2003838400000000000000
0x2310b95452418032f7e589a834b4ae225008e04d,2001138981200000000000
0x00511ed8532dacfe8c9b281a8806bb3b9f74a92f,2000000000000000000000
0x043b695b26c77936aa577ea17b426a8202f761d6,2000000000000000000000
0x055ecbf5ec0fd8300f7b8c7d7716984ccbdaf4af,2000000000000000000000
0x06782e07bea950afaccae9616f4de6b782b5c663,2000000000000000000000
0x0e3c22c3e9036bf87fa2ee920dafc7df2ce34c3c,2000000000000000000000
0x0e788de8407ac4896ef05a8e6e3785fcd4481d6e,2000000000000000000000
0x12a516c334d2ae9af1b9933ae15f29af5f585699,2000000000000000000000
0x1e89f1ed76782eef5d7ec3faf5b5d57830184444,2000000000000000000000
0x2191c23163e804a81a049c8e32ff9c39040caa2f,2000000000000000000000
0x26fe621ee3619939b14e2f83c4d7072844133442,2000000000000000000000
0x2fe22c0d8638b3aa3e0b40ee6b716f3706c06b24,2000000000000000000000
0x30398adc3bf13f9c87b53b490078c83ffc702791,2000000000000000000000
0x315a420fa01b11a1bb695de737a630b35e7c8f3a,2000000000000000000000
0x3d4e5fc862ed20030c69e3ece69c039b993d5d6c,2000000000000000000000
0x3ec12b49238b63560eae86de8cd695ac1cd15159,2000000000000000000000
0x4148c2ae5c9c65317d5bb561d487bdaef21e920e,2000000000000000000000
0x42f0e7388a5debc829e81e238ea3f59d79eb1687,2000000000000000000000
0x4adb48ef8d710a3c9e1d326d2a10b80c57bbeee5,2000000000000000000000
0x51bcc69d5e54e892f5b87aba078501c737274b0b,2000000000000000000000
0x55c5f948666222f0b3d5b8a17b262ec5636fd432,2000000000000000000000
0x5e6abb87d599676b59acd8d1a283c68e6dc8f2bd,2000000000000000000000
0x61fca64fe6d9a51d09353adf4bcb219f0502228f,2000000000000000000000
0x6b4fb02c88d4f9f15fa8e3a096099a4ded5934f8,2000000000000000000000
0x714b9e740d2bf91f39b9665bbbe4cff975632039,2000000000000000000000
0x789617979aee69a4f73ffad6b2bd108f414dc7a0,2000000000000000000000
0x7bc8b2093e60646723d91fcd37b0d9d909ee27c3,2000000000000000000000
0x809a64066bdb3632a6d112af49ec81fa3919c6c9,2000000000000000000000
0x83291f23f63c5a567373b19efadab28f262c8b12,2000000000000000000000
0x875939d07715b089ca57c5aee93359bf54610f00,2000000000000000000000
0x87c48747e9d5d1313c0af217f1b1f9cf241cd482,2000000000000000000000
0x8ab2ba540b92c51bc55d59e490815b1fbb73fd84,2000000000000000000000
0x8da3fd6fc3f3c0dc6d5af881caf2274c0be497eb,2000000000000000000000
0x959476554186df1f987984734a442d689ed3768a,2000000000000000000000
0x9e8f46cd5195d3a13fba20c5cd6c7f146b889c1a,2000000000000000000000
0xa19bd2f2661080d4fb06069d600b3b180581b07e,2000000000000000000000
0xa2af99866750836229187fd046059a92eb6be297,2000000000000000000000
0xa6b6dc21dbb934280f2f416acdafabb3491d7cbf,2000000000000000000000
0xa8e2dc20b9a24b16ad62239ad1b89e9628652693,2000000000000000000000
0xad5e1e0ef749dc0bd77f9c0a594a6b3fb26c63d2,2000000000000000000000
0xb51eb4507b127c2f229b86cc3490cb51f932a285,2000000000000000000000
0xbf14d7bf5948b00e76f74178661a0c8e3ccb6dcc,2000000000000000000000
0xc35a10f02af74713d6e3e6a3b74b3a5c5360ac5f,2000000000000000000000
0xc52c6f593e7567c018a946c756834a5e7428c382,2000000000000000000000
0xc537640278e60e720cf935efe33e9df8b19fe1cf,2000000000000000000000
0xc7ae8dcf25e348db39d82c900954aedf4ab2a03a,2000000000000000000000
0xc825352c9908750d14c8f41efaac0ed6aa2ad941,2000000000000000000000
0xd4ae9bd4c830642e0071d39e1555db3ade2b9275,2000000000000000000000
0xd932c0bb31a94fce02ea20e15c2e9727f0b3c4cc,2000000000000000000000
0xe25119d739538eca96b8c89b2109c0ca883601d9,2000000000000000000000
0xf3eb1486a38a1d8b90b8d263c1088c07d2486021,2000000000000000000000
0xfe82b6275b3914f6049c41d9ab34ae4c1a82298e,2000000000000000000000
